RANK,ID,BACKGROUND,FUR,CLOTHES,EYES,MOUTH,HATS,EARRING,BACKGROUND Rarity,FUR Rarity,CLOTHES Rarity,EYES Rarity,MOUTH Rarity,HATS Rarity,EARRING Rarity,Total Statistical Rarity
3257,132,Solana,Red,EMPTY,Wide Eyed,Phoneme L,Laurel Wreath,EMPTY,100.000000000000000,5.249125145809030,20.379936677220500,5.032494584235960,2.616230628228630,0.999833361106482,70.121646392268000,9874811.795192850000000
3258,4123,Solana,Tan,Bone Necklace,Bloodshot,Bored Unshaven Solana,Bowler,EMPTY,100.000000000000000,5.999000166638890,1.483086152307950,8.031994667555410,6.232294617563740,3.166138976837190,70.121646392268000,9887778.279169170000000
3259,5294,Solana,Tan,Sailor Shirt,Bored,Phoneme L,Empty,Gold Hoop,100.000000000000000,5.999000166638890,3.199466755540740,21.829695050824900,2.616230628228630,18.796867188801900,4.799200133311110,9888593.045791380000000
3260,2185,Solana,Tan,Stripped Tee,Bloodshot,Dumbfounded,Bunny Ears,EMPTY,100.000000000000000,5.999000166638890,4.199300116647230,8.031994667555410,3.549408431928010,1.966338943509420,70.121646392268000,9902518.469231060000000
3261,4209,Solana,Brown,Sleeveless Logo T,Sad,Rage,Empty,Silver Hoop,100.000000000000000,12.747875354107600,2.132977837027160,5.699050158306950,3.249458423596070,18.796867188801900,10.464922512914500,9905105.486468990000000
3262,1413,Solana,Red,EMPTY,Eyepatch,Bored,Basc Hat Black,Silver Hoop,100.000000000000000,5.249125145809030,20.379936677220500,2.899516747208800,16.097317113814400,1.899683386102320,10.464922512914500,9926270.821230050000000
3263,4478,Solana,Robot,Tanktop,Sleepy,Bored,Horns,EMPTY,100.000000000000000,3.049491751374770,2.049658390268290,6.815530744875850,16.097317113814400,2.066322279620060,70.121646392268000,9936016.208768070000000
3264,2497,Solana,Robot,EMPTY,Bored,Rage,Seaman Hat,Gold Hoop,100.000000000000000,3.049491751374770,20.379936677220500,21.829695050824900,3.249458423596070,4.699216797200470,4.799200133311110,9942218.176645090000000
3265,2601,Solana,Cream,Stripped Tee,Closed,Bored Unshaven,Basc Flipped Brim,Silver Hoop,100.000000000000000,7.382102982836190,4.199300116647230,6.865522412931180,14.480919846692200,3.082819530078320,10.464922512914500,9942849.620573800000000
3266,1079,Solana,Brown,Tanktop,3D,Phoneme Oh,Seaman Hat,EMPTY,100.000000000000000,12.747875354107600,2.049658390268290,5.332444592567910,2.166305615730710,4.699216797200470,70.121646392268000,9945874.069783880000000
3267,5926,Solana,White,Tweed Suit,Wide Eyed,Bored,Beanie,EMPTY,100.000000000000000,3.766038993501080,0.816530578236960,5.032494584235960,16.097317113814400,5.699050158306950,70.121646392268000,9955169.644098510000000
3268,4029,Solana,Grey,Sleeveless T,Bloodshot,Grin,S&M Hat,EMPTY,100.000000000000000,4.782536243959340,3.066155640726550,8.031994667555410,3.849358440259960,3.132811198133640,70.121646392268000,9959798.626844210000000
3269,1690,Solana,Dark Brown,Basc T Black,Bored,Bored Solana,Fez,Gold Stud,100.000000000000000,13.164472587902000,2.216297283786040,21.829695050824900,8.398600233294450,4.232627895350770,4.399266788868520,9960392.377277600000000
3270,4122,Solana,Tan,Work Vest,Coins,Bored Pizza,Empty,EMPTY,100.000000000000000,5.999000166638890,3.216130644892520,3.732711214797530,1.049825029161810,18.796867188801900,70.121646392268000,9965324.559632310000000
3271,4695,Solana,Brown,Guayabera,Bored,Jovial,Party Hat 2,EMPTY,100.000000000000000,12.747875354107600,1.816363939343440,21.829695050824900,3.132811198133640,0.899850024995834,70.121646392268000,9991824.754393340000000
3272,1348,Solana,Dark Brown,Navy Stripped T,Zombie,Phoneme Vuh,Beanie,EMPTY,100.000000000000000,13.164472587902000,2.882852857857020,2.116313947675390,3.116147308781870,5.699050158306950,70.121646392268000,10001809.961512400000000
3273,4446,Solana,Golden Brown,Black T,Closed,Dumbfounded,Girl Hair Short,EMPTY,100.000000000000000,8.281953007832030,2.866188968505250,6.865522412931180,3.549408431928010,2.466255624062660,70.121646392268000,10003623.568073100000000
3274,3440,Solana,Robot,Stunt Jacket,Angry,Phoneme Vuh,Empty,EMPTY,100.000000000000000,3.049491751374770,1.699716713881020,4.699216797200470,3.116147308781870,18.796867188801900,70.121646392268000,10004261.762024700000000
3275,2864,Solana,Cream,EMPTY,Angry,Bored,Irish Boho,Gold Stud,100.000000000000000,7.382102982836190,20.379936677220500,4.699216797200470,16.097317113814400,1.999666722212960,4.399266788868520,10011515.643742100000000
3276,2895,Solana,Robot,EMPTY,3D,Bored,Girl Hair Short,Silver Stud,100.000000000000000,3.049491751374770,20.379936677220500,5.332444592567910,16.097317113814400,2.466255624062660,7.615397433761040,10019379.035270900000000
3277,2080,Solana,Blue,EMPTY,Bored,Grin,Halo,Gold Stud,100.000000000000000,4.699216797200470,20.379936677220500,21.829695050824900,3.849358440259960,2.832861189801700,4.399266788868520,10029283.979649200000000
3278,607,Solana,Cheetah,Work Vest,3D,Bored Unshaven,Empty,Gold Hoop,100.000000000000000,4.482586235627400,3.216130644892520,5.332444592567910,14.480919846692200,18.796867188801900,4.799200133311110,10042438.264160300000000
3279,212,Solana,Black,Puffy Vest,Bored,Dumbfounded,Kings Crown,EMPTY,100.000000000000000,10.631561406432300,1.933011164805870,21.829695050824900,3.549408431928010,0.899850024995834,70.121646392268000,10047483.401660900000000
3280,1280,Solana,Brown,Work Vest,Sunglasses,Small Grin,Fisherman Hat,EMPTY,100.000000000000000,12.747875354107600,3.216130644892520,3.199466755540740,2.766205632394600,3.949341776370600,70.121646392268000,10048711.493501700000000
3281,2409,Solana,Grey,Vietnam Jacket,Sunglasses,Bored Unshaven,Short Mohawk,EMPTY,100.000000000000000,4.782536243959340,2.032994500916510,3.199466755540740,14.480919846692200,3.182802866188970,70.121646392268000,10053796.036522000000000
3282,354,Solana,Cheetah,Sleeveless T,Eyepatch,Bored Cigar,Empty,EMPTY,100.000000000000000,4.482586235627400,3.066155640726550,2.899516747208800,1.916347275454090,18.796867188801900,70.121646392268000,10066077.316490700000000
3283,29,Solana,Robot,EMPTY,Sleepy,Jovial,Girls Pink Hair,EMPTY,100.000000000000000,3.049491751374770,20.379936677220500,6.815530744875850,3.132811198133640,1.083152807865360,70.121646392268000,10078735.110801800000000
3284,3214,Solana,Blue,Stripped Tee,Wide Eyed,Bored Unshaven,Laurel Wreath,EMPTY,100.000000000000000,4.699216797200470,4.199300116647230,5.032494584235960,14.480919846692200,0.999833361106482,70.121646392268000,10082345.819380600000000
3285,4480,Solana,Dark Brown,Toga,3D,Phoneme L,Fisherman Hat,EMPTY,100.000000000000000,13.164472587902000,1.983002832861190,5.332444592567910,2.616230628228630,3.949341776370600,70.121646392268000,10085698.933642600000000
3286,3417,Solana,Brown,EMPTY,Bored,Grin Multicolor,Cowboy Hat,Gold Stud,100.000000000000000,12.747875354107600,20.379936677220500,21.829695050824900,1.083152807865360,3.732711214797530,4.399266788868520,10087480.985333800000000
3287,424,Solana,Dark Brown,EMPTY,Bloodshot,Phoneme Oh,Horns,Silver Hoop,100.000000000000000,13.164472587902000,20.379936677220500,8.031994667555410,2.166305615730710,2.066322279620060,10.464922512914500,10094469.662790400000000
3288,3717,Solana,Golden Brown,EMPTY,Holographic,Phoneme Ooo,Spinner Hat,EMPTY,100.000000000000000,8.281953007832030,20.379936677220500,2.066322279620060,1.983002832861190,2.082986168971840,70.121646392268000,10101723.473552600000000
3289,2188,Solana,Golden Brown,Stripped Tee,Crazy,Bored,Fisherman Hat,Silver Hoop,100.000000000000000,8.281953007832030,4.199300116647230,4.365939010164970,16.097317113814400,3.949341776370600,10.464922512914500,10101865.373103100000000
3290,4610,Solana,Dark Brown,Sailor Shirt,Crazy,Small Grin,Halo,EMPTY,100.000000000000000,13.164472587902000,3.199466755540740,4.365939010164970,2.766205632394600,2.832861189801700,70.121646392268000,10104634.086729800000000
3291,3111,Solana,Robot,Sailor Shirt,Bored,Bored Unshaven,S&M Hat,Silver Hoop,100.000000000000000,3.049491751374770,3.199466755540740,21.829695050824900,14.480919846692200,3.132811198133640,10.464922512914500,10111582.344991400000000
3292,4437,Solana,Brown,Stripped Tee,Holographic,Bored Unshaven Cigarette,Basc Flipped Brim,EMPTY,100.000000000000000,12.747875354107600,4.199300116647230,2.066322279620060,4.232627895350770,3.082819530078320,70.121646392268000,10120991.885652700000000
3293,3891,Solana,Pink,Puffy Vest,Sleepy,Grin,Beanie,EMPTY,100.000000000000000,4.999166805532410,1.933011164805870,6.815530744875850,3.849358440259960,5.699050158306950,70.121646392268000,10131520.055317600000000
3294,5713,Solana,Cheetah,Stripped Tee,Sad,Bored Pipe,Empty,EMPTY,100.000000000000000,4.482586235627400,4.199300116647230,5.699050158306950,0.716547242126312,18.796867188801900,70.121646392268000,10131889.685622100000000
3295,4638,Solana,Tan,Hawaiian,Sleepy,Grin Diamond Grill,Empty,EMPTY,100.000000000000000,5.999000166638890,1.883019496750540,6.815530744875850,0.999833361106482,18.796867188801900,70.121646392268000,10146086.786959500000000
3296,4160,Solana,Red,EMPTY,Heart,Discomfort,Baby Bonet,EMPTY,100.000000000000000,5.249125145809030,20.379936677220500,3.816030661556410,1.916347275454090,1.849691718046990,70.121646392268000,10146757.539099100000000
3297,4043,Solana,Black,Rainbow Suspender,Scumbag,Bored,Halo,EMPTY,100.000000000000000,10.631561406432300,1.066488918513580,2.799533411098150,16.097317113814400,2.832861189801700,70.121646392268000,10150091.394214200000000
3298,4294,Solana,White,Tanktop,Heart,Phoneme L,Empty,EMPTY,100.000000000000000,3.766038993501080,2.049658390268290,3.816030661556410,2.616230628228630,18.796867188801900,70.121646392268000,10157615.178153900000000
3299,42,Solana,Cheetah,Work Vest,Sad,Bored Solana,Stuntman Helmet,EMPTY,100.000000000000000,4.482586235627400,3.216130644892520,5.699050158306950,8.398600233294450,2.099650058323610,70.121646392268000,10159462.863885800000000
3300,4894,Solana,Robot,Sleeveless Logo T,Angry,Bored,Sea Capitan Hat,EMPTY,100.000000000000000,3.049491751374770,2.132977837027160,4.699216797200470,16.097317113814400,2.949508415264120,70.121646392268000,10176408.476100200000000
3301,248,Solana,Grey,Pimp Coat,Eyepatch,Bored Unshaven Cigarette,Empty,EMPTY,100.000000000000000,4.782536243959340,1.316447258790200,2.899516747208800,4.232627895350770,18.796867188801900,70.121646392268000,10184390.031199000000000
3302,1286,Solana,Dark Brown,Tanktop,Bored,Bored Unshaven Kazoo,Girl Hair Short,EMPTY,100.000000000000000,13.164472587902000,2.049658390268290,21.829695050824900,0.999833361106482,2.466255624062660,70.121646392268000,10184751.445939800000000
3303,3721,Solana,Red,Stripped Tee,Hypnotized,Bored,Stuntman Helmet,EMPTY,100.000000000000000,5.249125145809030,4.199300116647230,1.949675054157640,16.097317113814400,2.099650058323610,70.121646392268000,10185411.941194000000000
3304,3444,Solana,Cream,EMPTY,Robot,Bored Unshaven Cigar,Halo,EMPTY,100.000000000000000,7.382102982836190,20.379936677220500,3.249458423596070,1.049825029161810,2.832861189801700,70.121646392268000,10195023.613118100000000
3305,707,Solana,Dark Brown,Bandolier,Zombie,Bored Unshaven,Baby Bonet,EMPTY,100.000000000000000,13.164472587902000,1.949675054157640,2.116313947675390,14.480919846692200,1.849691718046990,70.121646392268000,10202189.822496200000000
3306,3833,Solana,Brown,Sleeveless T,Crazy,Bored Unshaven Cigarette,Safari,EMPTY,100.000000000000000,12.747875354107600,3.066155640726550,4.365939010164970,4.232627895350770,2.016330611564740,70.121646392268000,10212536.152912500000000
3307,4277,Solana,Cream,Work Vest,Sleepy,Discomfort,Seaman Hat,EMPTY,100.000000000000000,7.382102982836190,3.216130644892520,6.815530744875850,1.916347275454090,4.699216797200470,70.121646392268000,10217985.039003500000000
3308,2003,Solana,Cheetah,EMPTY,Holographic,Bored,Army Hat,Silver Hoop,100.000000000000000,4.482586235627400,20.379936677220500,2.066322279620060,16.097317113814400,3.216130644892520,10.464922512914500,10227105.611410300000000
3309,2674,Solana,Black,Navy Stripped T,Blindfold,Grin Diamond Grill,Empty,EMPTY,100.000000000000000,10.631561406432300,2.882852857857020,2.532911181469760,0.999833361106482,18.796867188801900,70.121646392268000,10230684.465530300000000
3310,5278,Solana,Grey,Black T,Bloodshot,Bored Unshaven Cigarette,S&M Hat,EMPTY,100.000000000000000,4.782536243959340,2.866188968505250,8.031994667555410,4.232627895350770,3.132811198133640,70.121646392268000,10237240.786974600000000
3311,978,Solana,Golden Brown,Basc T Black,Bored,Phoneme Wah,Army Hat,EMPTY,100.000000000000000,8.281953007832030,2.216297283786040,21.829695050824900,1.133144475920680,3.216130644892520,70.121646392268000,10239518.090480300000000
3312,4150,Solana,Noise,EMPTY,Bored,Jovial,Army Hat,Silver Hoop,100.000000000000000,2.182969505082490,20.379936677220500,21.829695050824900,3.132811198133640,3.216130644892520,10.464922512914500,10240050.295834000000000
3313,2529,Solana,Red,Black Holes T,Bloodshot,Bored Solana,Irish Boho,EMPTY,100.000000000000000,5.249125145809030,2.066322279620060,8.031994667555410,8.398600233294450,1.999666722212960,70.121646392268000,10259472.465137900000000
3314,1587,Solana,Red,Tweed Suit,Sad,Bored,Cowboy Hat,EMPTY,100.000000000000000,5.249125145809030,0.816530578236960,5.699050158306950,16.097317113814400,3.732711214797530,70.121646392268000,10291812.255869300000000
3315,2222,Solana,Dark Brown,Stripped Tee,Sad,Bored,Fez,Gold Hoop,100.000000000000000,13.164472587902000,4.199300116647230,5.699050158306950,16.097317113814400,4.232627895350770,4.799200133311110,10301852.046561100000000
3316,1418,Solana,Black,Rainbow Suspender,Hypnotized,Dumbfounded,Empty,EMPTY,100.000000000000000,10.631561406432300,1.066488918513580,1.949675054157640,3.549408431928010,18.796867188801900,70.121646392268000,10342110.843341600000000
3317,4515,Solana,Cream,Leather Jacket,Bored,Bored,Basc Flipped Brim,Silver Stud,100.000000000000000,7.382102982836190,1.699716713881020,21.829695050824900,16.097317113814400,3.082819530078320,7.615397433761040,10351385.626683800000000
3318,3159,Solana,Blue,EMPTY,Wide Eyed,Phoneme Vuh,Faux Hawk,EMPTY,100.000000000000000,4.699216797200470,20.379936677220500,5.032494584235960,3.116147308781870,0.983169471754708,70.121646392268000,10354046.165623400000000
3319,508,Solana,Black,Prom Dress,Bored,Discomfort,Army Hat,EMPTY,100.000000000000000,10.631561406432300,1.033161139810030,21.829695050824900,1.916347275454090,3.216130644892520,70.121646392268000,10362696.618123100000000
3320,3310,Solana,Tan,Stunt Jacket,Scumbag,Bored,Army Hat,EMPTY,100.000000000000000,5.999000166638890,1.699716713881020,2.799533411098150,16.097317113814400,3.216130644892520,70.121646392268000,10362877.401107000000000
3321,358,Solana,Grey,Prison Jumpsuit,Bored,Bored,Halo,Silver Hoop,100.000000000000000,4.782536243959340,2.082986168971840,21.829695050824900,16.097317113814400,2.832861189801700,10.464922512914500,10377843.958165400000000
3322,5078,Solana,Black,EMPTY,Bored,Bored Unshaven Cigar,Irish Boho,Silver Hoop,100.000000000000000,10.631561406432300,20.379936677220500,21.829695050824900,1.049825029161810,1.999666722212960,10.464922512914500,10391018.309100600000000
3323,3589,Solana,Golden Brown,Black Coat,Bloodshot,Bored Unshaven Dagger,Empty,EMPTY,100.000000000000000,8.281953007832030,1.166472254624230,8.031994667555410,1.016497250458260,18.796867188801900,70.121646392268000,10396193.929640000000000
3324,3202,Solana,Cream,Vietnam Jacket,Sad,Bored Solana,Horns,EMPTY,100.000000000000000,7.382102982836190,2.032994500916510,5.699050158306950,8.398600233294450,2.066322279620060,70.121646392268000,10408205.422017400000000
3325,4663,Solana,Blue,Service,Bored,Bored Unshaven,Bowler,Silver Hoop,100.000000000000000,4.699216797200470,2.116313947675390,21.829695050824900,14.480919846692200,3.166138976837190,10.464922512914500,10416345.713142200000000
3326,5201,Solana,Black,Bone Necklace,Holographic,Bored,Halo,EMPTY,100.000000000000000,10.631561406432300,1.483086152307950,2.066322279620060,16.097317113814400,2.832861189801700,70.121646392268000,10418192.766606000000000
3327,1469,Solana,Grey,Stunt Jacket,Sunglasses,Bored Unshaven,Fisherman Hat,EMPTY,100.000000000000000,4.782536243959340,1.699716713881020,3.199466755540740,14.480919846692200,3.949341776370600,70.121646392268000,10430025.980039600000000
3328,559,Solana,Blue,EMPTY,Sleepy,Bored Pipe,Short Mohawk,EMPTY,100.000000000000000,4.699216797200470,20.379936677220500,6.815530744875850,0.716547242126312,3.182802866188970,70.121646392268000,10438417.587013300000000
3329,5657,Solana,Black,Tanktop,Bored,Bored Kazoo,S&M Hat,EMPTY,100.000000000000000,10.631561406432300,2.049658390268290,21.829695050824900,0.999833361106482,3.132811198133640,70.121646392268000,10448168.212725000000000
3330,4595,Solana,Dark Brown,Prom Dress,Zombie,Bored,Army Hat,EMPTY,100.000000000000000,13.164472587902000,1.033161139810030,2.116313947675390,16.097317113814400,3.216130644892520,70.121646392268000,10449389.258236400000000
3331,782,Solana,Dark Brown,EMPTY,Sad,Bored Unshaven Party Horn,Girls Pink Hair,EMPTY,100.000000000000000,13.164472587902000,20.379936677220500,5.699050158306950,0.899850024995834,1.083152807865360,70.121646392268000,10450107.099388300000000
3332,5536,Solana,Grey,Guayabera,3D,Bored,Irish Boho,EMPTY,100.000000000000000,4.782536243959340,1.816363939343440,5.332444592567910,16.097317113814400,1.999666722212960,70.121646392268000,10455642.273820600000000
3333,3699,Solana,Cream,Prison Jumpsuit,Bored,Bored Pizza,Fez,EMPTY,100.000000000000000,7.382102982836190,2.082986168971840,21.829695050824900,1.049825029161810,4.232627895350770,70.121646392268000,10459074.861746500000000
3334,4661,Solana,Brown,Lumberjack Shirt,Sunglasses,Bored,Empty,Gold Hoop,100.000000000000000,12.747875354107600,1.766372271288120,3.199466755540740,16.097317113814400,18.796867188801900,4.799200133311110,10461777.574382800000000
